id;time
579;31012599
580;27073384
581;28215682
582;25563570
583;25803948
584;25282734
585;25860860
586;28406815
587;31167405
588;29537523
589;28545845
590;25746393
591;26779174
592;25276899
593;30940054
594;29701715
595;29286090
596;30204350
597;28659138
598;25291039
599;27777880
600;25549702
601;28847342
602;26193010
603;29559277
604;45109251
605;25907236
606;28065540
607;25519694
608;26636035
609;28762253
610;28576174
611;30649115
612;26554072
613;26907877
614;25493191
615;26459080
616;25255492
617;26490811
618;30791432
619;29501148
620;30867050
621;31807857
622;27022310
623;26844343
624;28466233
625;27340149
626;28400130
627;28704546
628;29525730
629;27047824
630;25478658
631;37929120
632;26403607
633;31728173
634;27620359
635;41362379
636;35662721
637;25077465
638;26197101
639;24980309
640;29836314
641;30395463
642;27549754
643;30378206
644;28422019
645;25856062
646;27591599
647;28512540
648;28871177
649;28654726
650;30059508
651;30284117
652;28693441
653;25050213
654;27043630
655;26624472
656;29554593
657;28788018
658;43128661
659;30834468
660;25529989
661;26233899
662;24827473
663;26358600
664;32303470
665;27364042
666;35483101
667;29492312
668;27679668
669;25671053
670;26163114
671;24871130
672;28230545
673;28862508
674;29934195
675;31760247
676;26294425
677;27083361
678;25167172
679;26504381
680;26661361
681;30546691
682;29673572
683;28885460
684;29430583
685;39696298
686;25773196
687;26892958
688;30047436
689;29667219
690;30565139
691;28375660
692;26643505
693;25849974
694;26228525
695;28230755
696;38804120
697;38409533
698;34631994
699;32274841
700;37181631
701;37085912
702;37935014
703;39566933
704;36171228
705;29180296
706;28022534
707;27976207
708;28009828
709;28567942
710;35427401
711;32758775
712;48939296
713;26696049
714;28175183
715;26092883
716;29587978
717;30829919
718;30703395
719;28818693
720;29512695
721;28344636
722;25426225
723;25844558
724;26334058
725;31406842
726;37550742
727;40165210
728;71458151
729;88705965
730;41034643
731;43511617
732;40369828
733;38293689
734;37539628
735;38302101
736;39267593
737;35267229
738;31158029
739;26728585
740;44515262
741;27907140
742;33175182
743;29484485
744;31262049
745;32432242
746;28700909
747;27142587
748;28921109
749;26145381
750;37488758
751;28841271
752;28862801
753;26415103
754;30105080
755;27416645
756;27018244
757;27100579
758;32088969
759;29294189
760;29876829
761;33094411
762;27751316
763;33733986
764;26096533
765;28680629
766;27361686
767;44626274
768;27541398
769;27711326
770;25592088
771;25907233
772;24871630
773;27715006
774;27063908
775;30214499
776;32307510
777;27613441
778;26008887
779;27650657
780;24662802
781;31872100
782;31829109
783;29520570
784;27988593
785;27960000
786;25262416
787;26397250
788;24955891
789;27004958
790;30339236
791;29253996
792;30279704
793;26318990
794;40533944
795;25605203
796;26580705
797;28550911
798;28460260
799;31893848
800;27650874
801;26635313
802;25059258
803;26385321
804;30498351
805;27230625
806;31170499
807;29891600
808;27030539
809;27041145
810;24921565
811;27214304
812;26659785
813;27866856
814;30295865
815;28097002
816;28997082
817;25528263
818;25871073
819;24637858
820;26890828
821;43640593
822;29590583
823;29876274
824;26313815
825;25375057
826;25027157
827;26693154
828;28411323
829;31193827
830;29388829
831;29936023
832;25626017
833;26275980
834;25200100
835;28211036
836;25836316
837;29925044
838;27934907
839;29131123
840;29106421
841;24991618
842;27673724
843;26135906
844;29734964
845;31996019
846;28345351
847;28723355
848;42156845
849;25116874
850;26248372
851;25417661
852;31972903
853;29600402
854;28801535
855;29397231
856;25626084
857;26163602
858;24576313
859;26605988
860;25192909
861;29584141
862;30554755
863;26796817
864;32261945
865;27107262
866;25569265
867;27232975
868;30142294
869;27299577
870;29733172
871;29183211
872;29292868
873;26737660
874;24960094
875;26169756
876;40287688
877;26182809
878;29015570
879;31136266
880;31522870
881;25805524
882;26902374
883;25163213
884;27498210
885;28006013
886;30101481
887;30729335
888;26444461
889;27528849
890;24803006
891;27058905
892;25033016
893;31376074
894;29824692
895;29407995
896;27435386
897;27227370
898;25316491
899;28841903
900;29960158
901;28007242
902;30489358
903;46300858
904;25774261
905;27885481
906;25458762
907;26807464
908;29746306
909;29410929
910;31171779
911;29323523
912;25998722
913;27294625
914;26657945
915;30367783
916;26781846
917;32991706
918;29675571
919;27862597
920;25811549
921;27230859
922;25228703
923;31079963
924;28190295
925;28498555
926;30255827
927;29281868
928;25756693
929;27606160
930;41721383
931;28697989
932;27712263
933;31155478
934;29103446
935;25118717
936;27106700
937;26015300
938;30795878
939;32426565
940;30563384
941;30432793
942;29719134
943;26507167
944;25443064
945;25876371
946;30957540
947;30902306
948;30743962
949;29034663
950;29882588
951;27275166
952;25042709
953;27071401
954;27921146
955;27766488
956;30288080
957;41078022
958;27666085
959;25346417
960;26497176
961;24711084
962;29368083
963;29510265
964;28948591
965;31011077
966;27845266
967;27128905
968;26722151
969;28250623
970;34198312
971;34092514
972;30946518
973;30530232
974;28862626
975;28261998
976;27047650
977;26936988
978;26735725
979;31808344
980;27786575
981;33762611
982;30348956
983;26273927
984;40105141
985;25579616
986;30943028
987;29754338
988;28058537
989;30153005
990;29800729
991;27526631
992;25562854
993;31156469
994;28483870
995;30607495
996;30383312
997;26322342
998;26549169
999;25190341
