id;time
172;51793178
173;48999296
174;51335467
175;56433085
176;52121006
177;50905700
178;48446750
179;52297221
180;63121769
181;52854460
182;49696505
183;49633191
184;51727552
185;52443716
186;57713797
187;61475123
188;53561342
189;54899470
190;58138129
191;51910636
192;48133484
193;51108086
194;60908064
195;53967765
196;49819140
197;51653301
198;56537518
199;52887900
200;51966994
201;52096169
202;55362333
203;53253881
204;48571086
205;52519792
206;53351401
207;52238390
208;57240208
209;60590099
210;61456778
211;53498314
212;48374731
213;54551414
214;56127750
215;51511479
216;48861091
217;55475476
218;58787781
219;52403366
220;49840965
221;62837006
222;53543776
223;53574857
224;52093744
225;51181298
226;57053251
227;53280753
228;47615364
229;49099242
230;59162701
231;52216757
232;50642472
233;52671507
234;52942119
235;60941201
236;50350965
237;49833410
238;54318492
239;53002310
240;51446859
241;52845885
242;51676214
243;53301071
244;50031312
245;54342118
246;70700450
247;53235990
248;55967714
249;54894744
250;62662589
251;74529792
252;50206707
253;48290585
254;51548528
255;55086196
256;49830151
257;49651571
258;48678042
259;52306452
260;61019163
261;48417752
262;57877497
263;50194387
264;54152978
265;49826073
266;48162214
267;50607816
268;53245817
269;51065581
270;47735878
271;49086472
272;50573241
273;57864265
274;52838414
275;59018587
276;50760160
277;51454702
278;53982405
279;53800584
280;48520910
281;48987715
282;53796445
283;50983178
284;48638832
285;49215146
286;47744689
287;52781474
288;53655379
289;57629774
290;53992734
291;61593989
292;106422006
293;56366134
294;64696781
295;62509861
296;51758018
297;54864836
298;59532073
299;108968195
300;94918215
301;56286470
302;63507832
303;52285614
304;51719103
305;53368220
306;52923544
307;52044831
308;47935328
309;73065664
310;52540248
311;54473416
312;48299589
313;51058522
314;50464556
315;54945243
316;62418142
317;51405235
318;47548955
319;50687396
320;54005710
321;55242954
322;48679903
323;49330744
324;52529816
325;54067185
326;48896405
327;48926910
328;55036771
329;65498291
330;50931518
331;50659882
332;46978657
333;49468713
334;53972495
335;54510983
336;48911708
337;51083895
338;48959985
339;54315753
340;51825924
341;50271922
342;55148391
343;52763182
344;53384063
345;51490324
346;49890780
347;52270623
348;53191967
349;53036621
350;48835219
351;48748353
352;51670620
353;50282964
354;51270269
355;56658541
356;48163440
357;49450622
358;52048682
359;50619882
360;51683227
361;49114737
362;51004306
363;58044085
364;50964453
365;47614486
366;48626113
367;48489786
368;52640109
369;62387243
370;50748978
371;48626222
372;54085685
373;54969949
374;52489245
375;48869052
376;52126508
377;53299983
378;101945111
379;64029623
380;55992545
381;54313084
382;58014737
383;48855268
384;50585106
385;51469386
386;53526130
387;47103159
388;49324656
389;56468035
390;52455841
391;47110436
392;48244719
393;51343101
394;98329815
395;55188209
396;46689030
397;48596306
398;49658463
399;55410830
400;48702266
401;48582462
402;51515871
403;54134653
404;53777994
405;93828735
406;51029212
407;75391248
408;68322526
409;55237599
410;53794263
411;60068452
412;53284512
413;48931721
414;50552892
415;53568766
416;57841662
417;55439483
418;60101419
419;65030570
420;63309794
421;82235979
422;60220039
423;56282015
424;58182839
425;53420588
426;52875651
427;53201405
428;50856393
429;51869329
430;53575379
431;51394592
432;51197328
433;53242690
434;61797883
435;49777368
436;48467238
437;50140986
438;52464465
439;53089358
440;51177279
441;49234775
442;52949861
443;54758671
444;50472928
445;51311318
446;48673518
447;63450394
448;58560760
449;47191037
450;49100249
451;49915864
452;51894447
453;50358219
454;49649546
455;48808792
456;52715118
457;54164931
458;48069729
459;49297497
460;59476704
461;53568738
462;54764987
463;48918896
464;48256053
465;51231361
466;53172372
467;51582252
468;47108721
469;47539286
470;49719229
471;51956415
472;52400202
473;49067091
474;57965931
475;47310366
476;53382794
477;51193753
478;48784187
479;53838169
480;52136185
481;53718595
482;55188257
483;48261841
484;48617327
485;49534185
486;55404877
487;78593527
488;51499406
489;58431029
490;59954635
491;58746231
492;50723083
493;58872051
494;59125999
495;65609986
496;51519011
497;58561138
498;62502696
499;55109423
500;66515136
501;56338341
502;56293998
503;57146573
504;50875405
505;54507437
506;54679814
507;72074905
508;53878853
509;48148112
510;52138736
511;53417640
512;50179877
513;47855487
514;48032521
515;52181215
516;53744385
517;58658335
518;49468784
519;48990498
520;52762270
521;53193417
522;52629563
523;56555578
524;56014185
525;51945025
526;49921918
527;50588360
528;52139479
529;51352172
530;48232339
531;49546426
532;49107973
533;68244875
534;48188890
535;49771871
536;49113689
537;53738897
538;52647113
539;48066237
540;47748951
541;55086406
542;51791388
543;48000636
544;46668090
545;49642793
546;53479903
547;52407260
548;49577316
549;50099223
550;63790494
551;53944653
552;50261395
553;49562113
554;48052219
555;51815540
556;52393743
557;48593689
558;48657151
559;49223223
560;50011882
561;51750095
562;48759995
563;49707072
564;50803986
565;52998120
566;64430048
567;49312372
568;49904067
569;49423605
570;102801002
571;55731057
572;59458981
